 -1.56017261,  1.65192541
 -1.55842256,  1.65342546
 -1.55517246,  1.65492550
 -1.54942228,  1.65867562
 -1.54504715,  1.66005066
 -1.54304709,  1.66055068
 -1.54217206,  1.66105069
 -1.54154704,  1.66092569
 -1.54204706,  1.66055068
 -1.54292209,  1.66017566
 -1.54504715,  1.65930064
 -1.54717222,  1.65830061
 -1.54954729,  1.65680056
 -1.55167235,  1.65567553
 -1.55592248,  1.65367547
 -1.56017261,  1.65155040
 -1.56454775,  1.64942534
 -1.56692282,  1.64830030
 -1.56817286,  1.64755028
 -1.56917289,  1.64680026
 -1.57104794,  1.64655025
 -1.57179797,  1.64580023
 -1.57304801,  1.64567522
 -1.57179797,  1.64642524
 -1.56992291,  1.64742528
 -1.56767284,  1.64855031
 -1.56667281,  1.64855031
 -1.56679781,  1.64867531
 -1.56579778,  1.64892532
 -1.56617280,  1.64880032
 -1.56479775,  1.64967534
 -1.56367272,  1.65030036
 -1.56117264,  1.65180041
 -1.56092264,  1.65155040
 -1.56304770,  1.65030036
 -1.56379772,  1.65005036
 -1.56504776,  1.64980035
 -1.56267269,  1.65105039
 -1.56117264,  1.65180041
 -1.55917258,  1.65230042
 -1.55979760,  1.65217542
 -1.55892257,  1.65255043
 -1.55917258,  1.65230042
 -1.55979760,  1.65217542
 -1.56104764,  1.65155040
 -1.56254769,  1.65055037
 -1.56567278,  1.64892532
 -1.56917289,  1.64705026
 -1.57192297,  1.64580023
 -1.57379803,  1.64505020
 -1.57592309,  1.64380016
 -1.57729814,  1.64355016
 -1.57867318,  1.64242512
 -1.58129826,  1.64142509
 -1.58179827,  1.64142509
 -1.58217328,  1.64042506
 -1.58467336,  1.63955004
 -1.58604840,  1.63892502
 -1.58704843,  1.63842500
 -1.58804846,  1.63817499
 -1.58742344,  1.63817499
 -1.58617341,  1.63917502
 -1.58492337,  1.64030006
 -1.58167327,  1.64105008
 -1.57917319,  1.64267513
 -1.57892318,  1.64242512
 -1.57967321,  1.64230012
 -1.58017322,  1.64192511
 -1.58154827,  1.64117508
 -1.58242329,  1.64080007
 -1.58379833,  1.64030006
 -1.58342332,  1.64042506
 -1.58254830,  1.64092508
 -1.58092325,  1.64155010
 -1.58004822,  1.64192511
 -1.57992322,  1.64180010
 -1.58254830,  1.64030006
 -1.58692343,  1.63804999
 -1.59267360,  1.63517490
 -1.59579870,  1.63379986
 -1.59742375,  1.63342485
 -1.59804877,  1.63292483
 -1.59567370,  1.63454988
 -1.59229859,  1.63617493
 -1.59154857,  1.63592492
 -1.59342363,  1.63529991
 -1.59292361,  1.63579992
 -1.59079855,  1.63692495
 -1.59154857,  1.63592492
 -1.59342363,  1.63529991
 -1.59317362,  1.63567492
 -1.59229859,  1.63604993
 -1.59242360,  1.63579992
 -1.59229859,  1.63592492
 -1.59254860,  1.63554991
 -1.59192358,  1.63629994
 -1.59029853,  1.63742497
 -1.58729844,  1.63905002
 -1.58354833,  1.64055007
 -1.58267330,  1.64067507
 -1.58029823,  1.64242512
 -1.57567309,  1.64505020
 -1.57004791,  1.64742528
 -1.56667281,  1.64892532
 -1.56604779,  1.64867531
 -1.56679781,  1.64842531
 -1.56754784,  1.64805029
 -1.56767284,  1.64842531
 -1.56642280,  1.64917533
 -1.56404773,  1.65017536
 -1.56479775,  1.64930033
 -1.56792285,  1.64780029
 -1.56954790,  1.64742528
 -1.56879788,  1.64805029
 -1.56667281,  1.64867531
 -1.56767284,  1.64792529
 -1.57029792,  1.64680026
 -1.56917289,  1.64780029
 -1.56429774,  1.65030036
 -1.56067263,  1.65192541
 -1.56092264,  1.65155040
 -1.56317270,  1.65030036
 -1.56592279,  1.64880032
 -1.56679781,  1.64855031
 -1.56579778,  1.64942534
 -1.56467275,  1.64992535
 -1.56192267,  1.65130039
 -1.55867257,  1.65330045
 -1.55404743,  1.65567553
 -1.54892227,  1.65780059
 -1.54592218,  1.65942564
 -1.54229707,  1.66080068
 -1.54054701,  1.66205072
 -1.53917197,  1.66280074
 -1.53717191,  1.66355077
 -1.53579687,  1.66417579
 -1.53404682,  1.66517582
 -1.53304678,  1.66542582
 -1.53204675,  1.66592584
 -1.53217176,  1.66605084
 -1.53142174,  1.66655086
 -1.52892166,  1.66767589
 -1.52554656,  1.66992596
 -1.52042140,  1.67192602
 -1.51667129,  1.67405109
 -1.51279617,  1.67542613
 -1.51179614,  1.67605115
 -1.51167113,  1.67567614
 -1.51342119,  1.67517612
 -1.51442122,  1.67455110
 -1.51404621,  1.67505112
 -1.51142112,  1.67642616
 -1.50817103,  1.67817621
 -1.50517093,  1.67942625
 -1.50279586,  1.67980126
 -1.50492093,  1.67880123
 -1.50829603,  1.67717618
 -1.51304617,  1.67480111
 -1.51717130,  1.67292605
 -1.51954637,  1.67230103
 -1.51854634,  1.67305106
 -1.51492123,  1.67517612
 -1.50742100,  1.67892624
 -1.49854573,  1.68330137
 -1.49117051,  1.68680148
 -1.48567034,  1.68930155
 -1.48204523,  1.69017658
 -1.48354527,  1.68917655
 -1.48942045,  1.68617646
 -1.49579565,  1.68230134
 -1.50404590,  1.67892624
 -1.50929606,  1.67655116
 -1.51142112,  1.67630116
 -1.50929606,  1.67742619
 -1.50617096,  1.67892624
 -1.50417090,  1.67980126
 -1.50354588,  1.67955126
 -1.50504593,  1.67892624
 -1.50779601,  1.67730119
 -1.51179614,  1.67505112
 -1.51729630,  1.67255104
 -1.52329649,  1.66980096
 -1.52754662,  1.66792590
 -1.52979669,  1.66717588
 -1.53004669,  1.66692587
 -1.52942167,  1.66730088
 -1.53042170,  1.66592584
 -1.53304678,  1.66492581
 -1.53717191,  1.66242573
 -1.54192206,  1.66055068
 -1.54404712,  1.66005066
 -1.54092203,  1.66242573
 -1.53417182,  1.66605084
 -1.52567156,  1.67005097
 -1.51967138,  1.67255104
 -1.51529624,  1.67467611
 -1.50992108,  1.67767620
 -1.49942076,  1.68342637
 -1.48167022,  1.69305167
 -1.46279464,  1.70180193
 -1.44516910,  1.70992718
 -1.43029365,  1.71705240
 -1.41441816,  1.72492764
 -1.39304251,  1.73580297
 -1.36391662,  1.74967840
 -1.33516575,  1.76192877
 -1.31254006,  1.77167907
 -1.29516453,  1.77880428
 -1.28328916,  1.78330442
 -1.27428889,  1.78717954
 -1.26916373,  1.78892959
 -1.27353887,  1.78505448
 -1.29666457,  1.77280410
 -1.33766582,  1.75217847
 -1.38866738,  1.72880276
 -1.43604382,  1.70755211
 -1.47166991,  1.69180163
 -1.50092080,  1.67855123
 -1.52167144,  1.66842592
 -1.53817194,  1.66192572
 -1.53854695,  1.66430079
 -1.51804633,  1.67680117
 -1.48029518,  1.69705179
 -1.43066866,  1.72067751
 -1.38729234,  1.73930308
 -1.36229157,  1.74742833
 -1.36254158,  1.74392822
 -1.38804236,  1.72992779
 -1.43416877,  1.70680209
 -1.48317026,  1.68392639
 -1.52117142,  1.66767589
 -1.53517185,  1.66580084
 -1.52117142,  1.67505112
 -1.48242024,  1.69755181
 -1.41929331,  1.72917777
 -1.33204065,  1.77117905
 -1.23478768,  1.81305533
 -1.14603497,  1.84855641
 -1.07828291,  1.87280715
 -1.04265682,  1.88255745
 -1.05140709,  1.87580725
 -1.08928324,  1.85893173
 -1.14453493,  1.83505600
 -1.21091195,  1.80655513
 -1.27516391,  1.77917930
 -1.34166594,  1.74842836
 -1.40591791,  1.71917747
 -1.46366967,  1.69242665
 -1.51604627,  1.66767589
 -1.56242268,  1.64455019
 -1.60817408,  1.62254952
 -1.64855031,  1.60254891
 -1.68242634,  1.58679843
 -1.70392700,  1.57654811
 -1.71530235,  1.57267299
 -1.71505234,  1.57367302
 -1.71030219,  1.57667312
 -1.70055190,  1.58242329
 -1.68455141,  1.59192358
 -1.66292575,  1.60329893
 -1.63792499,  1.61642433
 -1.61242421,  1.62879971
 -1.59029853,  1.63967504
 -1.57067293,  1.64967534
 -1.54992230,  1.65980065
 -1.52904666,  1.66980096
 -1.51067110,  1.67792621
 -1.50017078,  1.68267635
 -1.49092050,  1.68730149
 -1.48154521,  1.69142662
 -1.47604505,  1.69330168
 -1.47679507,  1.69205164
 -1.48467031,  1.68755150
 -1.49529563,  1.68280136
 -1.50404590,  1.67830122
 -1.51617127,  1.67217603
 -1.52529655,  1.66830091
 -1.53217176,  1.66480081
 -1.54142204,  1.65967565
 -1.55454744,  1.65355046
 -1.55904758,  1.65317545
 -1.55129734,  1.65717557
 -1.53629688,  1.66780090
 -1.49867074,  1.68755150
 -1.46154460,  1.70380200
 -1.43354375,  1.71730241
 -1.39766765,  1.73592798
 -1.34704111,  1.76105374
 -1.28216413,  1.79080465
 -1.20578680,  1.82518070
 -1.12728440,  1.85668166
 -1.04878201,  1.88743260
 -0.97877987,  1.91255837
 -0.92140312,  1.93380902
 -0.87552672,  1.94980950
 -0.84090066,  1.96118485
 -0.83302542,  1.96055983
 -0.87627674,  1.93780914
 -0.98715513,  1.88955766
 -1.14691000,  1.82118058
 -1.32341539,  1.74630329
 -1.46479470,  1.68392639
 -1.55492245,  1.64580023
 -1.60404895,  1.62617463
 -1.61742436,  1.62467458
 -1.59442366,  1.64067507
 -1.54079702,  1.66992596
 -1.46391968,  1.70967718
