 -2.29131993,  1.23453768
 -2.28994488,  1.23503769
 -2.29094491,  1.23478768
 -2.29106992,  1.23416266
 -2.29144493,  1.23378765
 -2.29081991,  1.23416266
 -2.29044490,  1.23491269
 -2.28944487,  1.23578771
 -2.28944487,  1.23616272
 -2.28869485,  1.23641273
 -2.28831983,  1.23691275
 -2.28769481,  1.23728776
 -2.28681979,  1.23816279
 -2.28756981,  1.23716276
 -2.28931986,  1.23528770
 -2.29169494,  1.23278762
 -2.29432002,  1.23016254
 -2.29657009,  1.22816248
 -2.29807013,  1.22666243
 -2.29944517,  1.22566240
 -2.29957018,  1.22566240
 -2.29919517,  1.22641243
 -2.29807013,  1.22728745
 -2.29694510,  1.22916251
 -2.29532005,  1.23028755
 -2.29382000,  1.23178759
 -2.29219495,  1.23291263
 -2.29131993,  1.23378765
 -2.29069491,  1.23441267
 -2.29044490,  1.23428767
 -2.29056990,  1.23416266
 -2.29119492,  1.23366265
 -2.29256996,  1.23291263
 -2.29369500,  1.23078756
 -2.29594507,  1.22953752
 -2.29744511,  1.22728745
 -2.29919517,  1.22591241
 -2.30007019,  1.22453737
 -2.30032020,  1.22478738
 -2.29969518,  1.22578741
 -2.29757012,  1.22803748
 -2.29482003,  1.23091256
 -2.29319498,  1.23253761
 -2.29131993,  1.23416266
 -2.29081991,  1.23403766
 -2.29144493,  1.23316263
 -2.29244496,  1.23316263
 -2.29294498,  1.23241261
 -2.29269497,  1.23253761
 -2.29106992,  1.23491269
 -2.28856984,  1.23703775
 -2.28594476,  1.23928782
 -2.28506973,  1.23966283
 -2.28556975,  1.23891281
 -2.28731980,  1.23678774
 -2.28794482,  1.23678774
 -2.28794482,  1.23703775
 -2.28781982,  1.23691275
 -2.28731980,  1.23753777
 -2.28656978,  1.23728776
 -2.28806983,  1.23628773
 -2.28894485,  1.23541270
 -2.28931986,  1.23516269
 -2.29044490,  1.23403766
 -2.29181994,  1.23291263
 -2.29306998,  1.23128758
 -2.29432002,  1.23053755
 -2.29469503,  1.23003754
 -2.29457002,  1.23041255
 -2.29432002,  1.23078756
 -2.29344499,  1.23153758
 -2.29269497,  1.23241261
 -2.29194494,  1.23291263
 -2.29131993,  1.23378765
 -2.29081991,  1.23416266
 -2.29006989,  1.23453768
 -2.29019489,  1.23478768
 -2.29031990,  1.23491269
 -2.29019489,  1.23403766
 -2.29019489,  1.23466268
 -2.29006989,  1.23453768
 -2.28994488,  1.23478768
 -2.29006989,  1.23478768
 -2.29006989,  1.23491269
 -2.29019489,  1.23453768
 -2.29019489,  1.23478768
 -2.29006989,  1.23441267
 -2.29069491,  1.23403766
 -2.29081991,  1.23416266
 -2.29031990,  1.23378765
 -2.29131993,  1.23328764
 -2.29144493,  1.23328764
 -2.29169494,  1.23303763
 -2.29156993,  1.23328764
 -2.29156993,  1.23328764
 -2.29156993,  1.23353764
 -2.29119492,  1.23378765
 -2.29019489,  1.23453768
 -2.28969488,  1.23503769
 -2.28981988,  1.23566271
 -2.28881985,  1.23628773
 -2.28794482,  1.23678774
 -2.28719480,  1.23741276
 -2.28744481,  1.23728776
 -2.28744481,  1.23766277
 -2.28794482,  1.23691275
 -2.28844484,  1.23628773
 -2.28894485,  1.23591272
 -2.28894485,  1.23653774
 -2.28806983,  1.23691275
 -2.28656978,  1.23816279
 -2.28606977,  1.23878780
 -2.28544475,  1.23928782
 -2.28481973,  1.23966283
 -2.28481973,  1.23928782
 -2.28531974,  1.23891281
 -2.28581976,  1.23828779
 -2.28606977,  1.23866280
 -2.28519474,  1.23966283
 -2.28419471,  1.24078787
 -2.28144462,  1.24278793
 -2.28381970,  1.23891281
 -2.29019489,  1.23341264
 -2.29181994,  1.23378765
 -2.28744481,  1.23803778
 -2.28606977,  1.23741276
 -2.28981988,  1.23391266
 -2.29194494,  1.23266262
 -2.29219495,  1.23241261
 -2.29231996,  1.23316263
 -2.28994488,  1.23641273
 -2.28694479,  1.23953783
 -2.28481973,  1.23978784
 -2.28481973,  1.23928782
 -2.28556975,  1.23853780
 -2.28631977,  1.23791278
 -2.28631977,  1.23828779
 -2.28594476,  1.23853780
 -2.28544475,  1.23916282
 -2.28469472,  1.23966283
 -2.28394470,  1.24016285
 -2.28381970,  1.24028785
 -2.28331968,  1.24091287
 -2.28319468,  1.24128788
 -2.28281967,  1.24166289
 -2.28219465,  1.24191290
 -2.28231965,  1.24178790
 -2.28231965,  1.24166289
 -2.28256966,  1.24191290
 -2.28256966,  1.24103787
 -2.28419471,  1.24016285
 -2.28531974,  1.23891281
 -2.28619477,  1.23803778
 -2.28656978,  1.23778777
 -2.28631977,  1.23803778
 -2.28656978,  1.23778777
 -2.28731980,  1.23703775
 -2.28869485,  1.23528770
 -2.29044490,  1.23403766
 -2.28956987,  1.23578771
 -2.28694479,  1.23816279
 -2.28494473,  1.24016285
 -2.28219465,  1.24278793
 -2.28119462,  1.24278793
 -2.28119462,  1.24241292
 -2.28206964,  1.24178790
 -2.28319468,  1.24041285
 -2.28481973,  1.23916282
 -2.28606977,  1.23841279
 -2.28631977,  1.23803778
 -2.28694479,  1.23716276
 -2.28844484,  1.23566271
 -2.29106992,  1.23291263
 -2.29206995,  1.23241261
 -2.29219495,  1.23203760
 -2.29281997,  1.23116257
 -2.29419501,  1.23016254
 -2.29494504,  1.22928751
 -2.29594507,  1.22891250
 -2.29569506,  1.22916251
 -2.29532005,  1.22953752
 -2.29507004,  1.22991253
 -2.29432002,  1.23078756
 -2.29244496,  1.23228761
 -2.29106992,  1.23366265
 -2.29006989,  1.23466268
 -2.29006989,  1.23453768
 -2.29044490,  1.23391266
 -2.29106992,  1.23328764
 -2.29169494,  1.23266262
 -2.29206995,  1.23241261
 -2.29156993,  1.23303763
 -2.29131993,  1.23316263
 -2.29119492,  1.23353764
 -2.29031990,  1.23453768
 -2.28894485,  1.23591272
 -2.28731980,  1.23741276
 -2.28656978,  1.23753777
 -2.28756981,  1.23653774
 -2.28844484,  1.23578771
 -2.28969488,  1.23478768
 -2.28994488,  1.23428767
 -2.29069491,  1.23378765
 -2.29094491,  1.23378765
 -2.29056990,  1.23391266
 -2.29019489,  1.23453768
 -2.28869485,  1.23578771
 -2.28794482,  1.23678774
 -2.28719480,  1.23716276
 -2.28694479,  1.23728776
 -2.28719480,  1.23741276
 -2.28719480,  1.23753777
 -2.28519474,  1.23966283
 -2.28256966,  1.24241292
 -2.27881954,  1.24541301
 -2.27569445,  1.24866311
 -2.27381939,  1.24903812
 -2.27669448,  1.24591302
 -2.27881954,  1.24366295
 -2.28231965,  1.24066286
 -2.28619477,  1.23703775
 -2.28994488,  1.23366265
 -2.29169494,  1.23216260
 -2.29319498,  1.23066256
 -2.29457002,  1.22978753
 -2.29507004,  1.22928751
 -2.29457002,  1.22978753
 -2.29444502,  1.23066256
 -2.29344499,  1.23128758
 -2.29231996,  1.23253761
 -2.29144493,  1.23341264
 -2.29119492,  1.23303763
 -2.29156993,  1.23291263
 -2.29031990,  1.23391266
 -2.28944487,  1.23491269
 -2.28969488,  1.23428767
 -2.29031990,  1.23428767
 -2.29044490,  1.23141258
 -2.29356999,  1.23041255
 -2.29444502,  1.23003754
 -2.29457002,  1.22966253
 -2.29344499,  1.23153758
 -2.29031990,  1.23516269
 -2.28769481,  1.23691275
 -2.28881985,  1.23566271
 -2.29056990,  1.23303763
 -2.29269497,  1.23203760
 -2.29081991,  1.23441267
 -2.28994488,  1.23491269
 -2.29031990,  1.23353764
 -2.29194494,  1.23128758
 -2.29319498,  1.23078756
 -2.29306998,  1.23278762
 -2.28894485,  1.23741276
 -2.28044459,  1.24653804
 -2.26931925,  1.25616334
 -2.25919395,  1.26453859
 -2.25081869,  1.27128880
 -2.24344346,  1.27678896
 -2.23769329,  1.28303916
 -2.23344316,  1.28466420
 -2.23044307,  1.28666427
 -2.22906803,  1.28766430
 -2.22881802,  1.28766430
 -2.22969304,  1.28653926
 -2.23144310,  1.28416419
 -2.23519321,  1.28166411
 -2.24044337,  1.27728898
 -2.24606854,  1.27178881
 -2.25269375,  1.26641365
 -2.25944395,  1.26066347
 -2.26694418,  1.25378826
 -2.27519443,  1.24578802
 -2.28369469,  1.23803778
 -2.29181994,  1.23028755
 -2.29794513,  1.22441237
 -2.30332029,  1.21941221
 -2.30657039,  1.21666213
 -2.30619538,  1.21916221
 -2.29844514,  1.22853749
 -2.28444472,  1.24328794
 -2.26606915,  1.26041346
 -2.24456850,  1.27941404
 -2.22069277,  1.29878964
 -2.19469198,  1.31929026
 -2.16419105,  1.34141594
 -2.13331510,  1.36266659
 -2.10231416,  1.38241719
 -2.06956316,  1.40241780
 -2.04743748,  1.41329313
 -2.04531242,  1.40966802
 -2.07531333,  1.38604230
 -2.14056532,  1.33679080
 -2.23769329,  1.25916343
 -2.33057112,  1.17103574
 -2.39244801,  1.08903323
 -2.42219892,  1.03140648
 -2.43219922,  1.00628071
 -2.43107419,  1.01628101
 -2.42069887,  1.05265712
 -2.39869820,  1.10840883
 -2.36307212,  1.16516056
 -2.31544566,  1.22091226
 -2.26794421,  1.26366356
 -2.23256813,  1.28891433
 -2.22444288,  1.28828932
 -2.25031867,  1.26103848
 -2.29994519,  1.21016193
 -2.35557189,  1.14528495
 -2.39669814,  1.07478280
 -2.41857381,  1.03878170
 -2.42494900,  1.02478127
 -2.42157390,  1.04040675
 -2.40844850,  1.07940794
 -2.38419776,  1.13028449
 -2.34694662,  1.18391113
 -2.29657009,  1.24066286
 -2.23531822,  1.29466451
 -2.16794116,  1.34379101
 -2.11506455,  1.37529197
 -2.08981378,  1.38629231
 -2.09506394,  1.37854207
 -2.12343980,  1.35804144
 -2.15569079,  1.33691580
 -2.17944151,  1.32066530
 -2.19556700,  1.31091501
 -2.20381726,  1.30616486
 -2.20194220,  1.30966497
 -2.19281692,  1.31704019
 -2.18219160,  1.32404041
 -2.17994153,  1.32279037
 -2.19806708,  1.30478982
 -2.23456819,  1.27503891
 -2.26419410,  1.25366326
 -2.27181933,  1.25378826
 -2.25081869,  1.27728898
 -2.20419227,  1.31829023
 -2.14869057,  1.35391632
 -2.11668960,  1.37016681
 -2.11031440,  1.37279189
 -2.10256417,  1.38079214
 -2.08106351,  1.39441755
 -2.06468801,  1.40229279
 -2.06068789,  1.40366784
 -2.05756279,  1.40679293
 -2.04681246,  1.41354314
 -2.03781219,  1.41754326
 -2.04306235,  1.41179308
 -2.06493802,  1.39654262
 -2.09031379,  1.38166717
 -2.11031440,  1.36891678
 -2.13006500,  1.35529136
 -2.16019092,  1.33204065
 -2.19944212,  1.30341478
 -2.23181811,  1.28041408
 -2.24806861,  1.26953874
 -2.25419379,  1.26541362
 -2.25644386,  1.26353856
 -2.25719388,  1.26403858
 -2.25369378,  1.26741368
 -2.24594354,  1.27553893
 -2.23294314,  1.28691427
 -2.21644264,  1.29991467
 -2.20169219,  1.31116501
 -2.18706674,  1.32141533
 -2.17444136,  1.33116562
 -2.16344102,  1.33816584
 -2.15269069,  1.34529106
 -2.14519047,  1.35004120
 -2.14081533,  1.35241627
 -2.13956529,  1.35254128
 -2.14206537,  1.35041621
 -2.14756554,  1.34554106
 -2.16006592,  1.33516575
 -2.18069155,  1.31879025
 -2.21181750,  1.29303946
 -2.24819361,  1.26391357
 -2.28219465,  1.23341264
 -2.30869546,  1.20991192
 -2.32332090,  1.19741154
 -2.32407093,  1.20053664
 -2.31107053,  1.21716214
 -2.28519474,  1.24566301
 -2.24894363,  1.27903903
 -2.20806738,  1.31066500
 -2.17206629,  1.33466573
 -2.15144066,  1.34491604
 -2.15744084,  1.33641578
 -2.18781677,  1.31129002
 -2.23094308,  1.27728898
 -2.26719419,  1.24928813
 -2.28531974,  1.23678774
 -2.28356969,  1.24303793
 -2.26581915,  1.26178851
 -2.24106839,  1.28178912
 -2.22481790,  1.29066439
 -2.23681826,  1.27403888
 -2.28044459,  1.22966253
 -2.33107114,  1.17691092
 -2.36182208,  1.14590997
 -2.36669723,  1.14753502
 -2.34719663,  1.17978600
 -2.30319529,  1.23466268
 -2.23356816,  1.29916465
 -2.15031562,  1.35916648
 -2.08468862,  1.39416755
 -2.07356328,  1.39041743
 -2.12693991,  1.34729112
 -2.21294253,  1.28291415
 -2.28144462,  1.23078756
 -2.31432063,  1.20553679
 -2.31657070,  1.20966192
 -2.29744511,  1.23253761
 -2.26881924,  1.25966344
 -2.24794360,  1.27428889
 -2.24131840,  1.27566393
 -2.24869362,  1.26853871
 -2.25381878,  1.26703867
 -2.24406848,  1.27866402
 -2.22056777,  1.29853963
 -2.19731706,  1.31466512
 -2.19019184,  1.31579015
 -2.20494229,  1.30078970
 -2.23181811,  1.27991406
 -2.25019367,  1.26853871
 -2.24631855,  1.27653896
 -2.21719266,  1.30466482
 -2.17444136,  1.33554076
 -2.14781555,  1.34704111
 -2.16756615,  1.32379040
 -2.23544322,  1.26316355
 -2.30869546,  1.19991162
 -2.35082174,  1.16016041
 -2.35407184,  1.16716062
 -2.32207086,  1.21378704
 -2.25756890,  1.28016407
 -2.17119126,  1.34629109
 -2.08256355,  1.40229279
 -2.01256142,  1.43979394
 -1.97193518,  1.45991955
 -1.95855977,  1.46366967
 -1.96355992,  1.45854451
 -1.98231050,  1.44541911
 -2.01431147,  1.42466848
 -2.06368798,  1.39229249
 -2.12331480,  1.35254128
 -2.18694174,  1.30791491
 -2.24294345,  1.26566362
 -2.28356969,  1.23253761
 -2.30907047,  1.21091195
 -2.32069582,  1.20116166
 -2.32219587,  1.20103665
 -2.31694571,  1.20853688
 -2.30619538,  1.22053725
 -2.29194494,  1.23503769
 -2.27594446,  1.25016315
 -2.25919395,  1.26466359
 -2.24281845,  1.27866402
 -2.22756798,  1.29078939
 -2.21431758,  1.30078970
 -2.20319224,  1.30866494
 -2.19481698,  1.31441511
 -2.18781677,  1.31929026
 -2.18394165,  1.32191534
 -2.18156658,  1.32316538
 -2.18094156,  1.32329038
 -2.18181658,  1.32241536
 -2.18381664,  1.32116532
 -2.18581671,  1.31779022
 -2.19031684,  1.31654018
 -2.19481698,  1.31229005
 -2.20069216,  1.30791491
 -2.20719236,  1.30266475
 -2.21469259,  1.29666457
 -2.22244282,  1.29041438
 -2.23156810,  1.28328916
 -2.24069338,  1.27528892
 -2.25056868,  1.26716367
 -2.25981896,  1.25878842
 -2.26906925,  1.25078817
 -2.27681948,  1.24441298
 -2.28244465,  1.23966283
 -2.28544475,  1.23728776
 -2.28506973,  1.23916282
 -2.27994458,  1.24528800
 -2.26806922,  1.25766338
 -2.24931864,  1.27541392
 -2.22181780,  1.29891464
 -2.18656673,  1.32679049
 -2.14656551,  1.35466634
 -2.10531425,  1.38104215
 -2.07068819,  1.40116776
 -2.04918754,  1.41116807
 -2.04868752,  1.40804297
 -2.07006317,  1.39204248
 -2.11031440,  1.36479165
 -2.16144096,  1.32716550
 -2.22144279,  1.28053908
 -2.27644447,  1.23403766
 -2.32082083,  1.18928629
 -2.35644691,  1.14691000
 -2.37944761,  1.11653407
 -2.39144798,  1.10028358
 -2.39357305,  1.10265865
 -2.38419776,  1.12478433
 -2.35994702,  1.16716062
 -2.31532066,  1.22316233
 -2.24894363,  1.28703928
 -2.16369103,  1.35254128
 -2.07443831,  1.40704294
 -1.99443587,  1.45241932
 -1.93293399,  1.48429530
 -1.89118271,  1.50467092
 -1.87018207,  1.51329618
 -1.86818201,  1.51229615
 -1.88205744,  1.50267086
 -1.90968328,  1.48604535
 -1.94843446,  1.46304465
 -1.99656093,  1.43404376
 -2.04918754,  1.40241780
 -2.10131413,  1.36916678
 -2.14919059,  1.33804083
 -2.18894180,  1.31079000
 -2.21944273,  1.28878933
 -2.24169341,  1.27191382
 -2.25719388,  1.25953844
 -2.26894424,  1.24966314
 -2.27906955,  1.24078787
 -2.28769481,  1.23241261
 -2.29532005,  1.22591241
 -2.30107022,  1.22028724
 -2.30532035,  1.21641212
 -2.30769543,  1.21441206
 -2.30819544,  1.21403705
 -2.30782043,  1.21491208
 -2.30819544,  1.21391205
 -2.31044551,  1.21116196
 -2.31507065,  1.20553679
 -2.32182086,  1.19753655
 -2.32932109,  1.18778625
 -2.33769634,  1.17866097
 -2.34444655,  1.17078573
 -2.34894668,  1.16553557
 -2.35119675,  1.16378552
 -2.35107175,  1.16478555
 -2.34932170,  1.16741063
 -2.34707163,  1.17016071
 -2.34594659,  1.17128574
 -2.34582159,  1.17116074
 -2.34632160,  1.17053572
 -2.34694662,  1.16928568
 -2.34744664,  1.16891067
 -2.34682162,  1.17003571
 -2.34444655,  1.17403583
 -2.33907138,  1.18153606
 -2.32982110,  1.19391144
 -2.31594568,  1.21016193
 -2.29719510,  1.23091256
 -2.27294436,  1.25541331
 -2.24356847,  1.28141411
 -2.20894241,  1.30928996
 -2.17269131,  1.33629078
 -2.13444014,  1.36204157
 -2.09868905,  1.38491726
 -2.06431300,  1.40579290
 -2.03443709,  1.42291842
 -2.01056136,  1.43654384
 -1.99156078,  1.44654415
 -1.97681033,  1.45429438
 -1.96756005,  1.45916953
 -1.96218488,  1.46216962
 -1.95930979,  1.46291964
 -1.95880978,  1.46279464
 -1.96018482,  1.46216962
 -1.96255989,  1.46054457
 -1.96618500,  1.45841951
 -1.96981011,  1.45629444
 -1.97456026,  1.45341935
 -1.97956041,  1.45054427
 -1.98568560,  1.44654415
 -1.99218580,  1.44291903
 -1.99868600,  1.43916892
 -2.00506119,  1.43516880
 -2.01181140,  1.43154369
 -2.01681155,  1.42841859
 -2.02181170,  1.42591852
 -2.02568682,  1.42404346
 -2.02831190,  1.42241841
 -2.03118699,  1.42091836
 -2.03356206,  1.41916831
 -2.03793719,  1.41591821
 -2.04493741,  1.41129307
 -2.05556273,  1.40404285
 -2.07081320,  1.39379254
 -2.09131382,  1.38029212
 -2.11668960,  1.36266659
 -2.14744053,  1.34104093
 -2.18194159,  1.31529014
 -2.21806769,  1.28741429
 -2.25494382,  1.25591333
 -2.28931986,  1.22478738
 -2.32082083,  1.19116135
 -2.34682162,  1.16128544
 -2.36694723,  1.13515964
 -2.38094766,  1.11490902
 -2.38957292,  1.10265865
 -2.39332304,  1.09853352
 -2.39282302,  1.10240864
 -2.38744786,  1.11403400
 -2.37807257,  1.13190954
 -2.36369713,  1.15516025
 -2.34682162,  1.17766094
 -2.32757103,  1.19966161
 -2.30907047,  1.21916221
 -2.29206995,  1.23578771
 -2.27744450,  1.24816309
 -2.26644417,  1.25716337
 -2.25931895,  1.26253853
 -2.25719388,  1.26341356
 -2.25944395,  1.26016346
 -2.26594415,  1.25403827
 -2.27619446,  1.24328794
 -2.28969488,  1.23041255
 -2.30519535,  1.21453706
 -2.32232087,  1.19578649
 -2.33944639,  1.17516086
 -2.35644691,  1.15328520
 -2.37219739,  1.13103452
 -2.38607282,  1.10840883
 -2.39769817,  1.08665816
 -2.40657344,  1.06778259
 -2.41357366,  1.05103207
 -2.41782379,  1.03928172
 -2.42019886,  1.03278152
 -2.41994885,  1.03403156
 -2.41707376,  1.04315683
 -2.41107358,  1.06090738
 -2.40094827,  1.08540812
 -2.38607282,  1.11490902
 -2.36532218,  1.14966008
 -2.33819636,  1.18716123
 -2.30407031,  1.22703745
 -2.26344407,  1.26566362
 -2.21644264,  1.30528983
 -2.16606610,  1.34291598
 -2.11493954,  1.37629200
 -2.06643806,  1.40666793
 -2.02206171,  1.43241871
 -1.98368554,  1.45391937
 -1.95105954,  1.47179492
 -1.92455873,  1.48579534
 -1.90368310,  1.49629566
 -1.88943266,  1.50354588
 -1.88080740,  1.50692099
 -1.88118241,  1.50504593
 -1.89618287,  1.49429560
 -1.92880886,  1.47291995
 -1.98506058,  1.43679385
 -2.05681277,  1.39191748
 -2.13594018,  1.34016590
 -2.21431758,  1.28266414
 -2.27906955,  1.23128758
 -2.32594598,  1.18516117
 -2.35807196,  1.14766002
 -2.37707254,  1.12290927
 -2.38619782,  1.11078390
 -2.38694784,  1.11228394
 -2.37994763,  1.12578436
 -2.36594720,  1.15028510
 -2.34432154,  1.18028602
 -2.31544566,  1.21416205
 -2.28369469,  1.24541301
 -2.25219373,  1.27266384
 -2.22519291,  1.29278945
 -2.20844240,  1.30403980
 -2.20156719,  1.30716489
 -2.20406726,  1.30428980
 -2.21269253,  1.29641456
 -2.22419288,  1.28716428
 -2.23581823,  1.27778900
 -2.24731858,  1.26891372
